observed_on,latitude,longitude,time_observed_at,time_zone,out_of_range,common_name,taxon_family_name,scientific_name,taxon_id,id,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,id_please,captive_cultivated,coordinates_obscured,place_state_name,description
20170303,38.43425333,-122.9727467,2017-03-03 20:41:13 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5218109,104877,feather,2017-03-03 21:35:40 UTC,2017-06-27 02:51:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5218109,https://static.inaturalist.org/photos/6446388/medium.jpg?1488577063,FALSE,FALSE,FALSE,California,"Approximately 24 inches long, seen in Dutch Bill Creek. "
20170215,37.36526944,-121.9871889,2017-02-15 22:03:00 UTC,Pacific Time (US & Canada),,Coastal Rainbow Trout,Salmonidae,Oncorhynchus mykiss irideus,143607,5221788,229319,diskus,2017-03-04 14:37:47 UTC,2017-07-14 05:09:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5221788,https://static.inaturalist.org/photos/6452070/medium.jpeg?1488638210,FALSE,FALSE,FALSE,California,"This trout was located in Calabazas Creek at Wilcox HS in Santa Clara following heavy rain and after the water level had receded to less than a foot. The creek is a concrete lined channel at this point. Estimated length is 14"""
20141001,43.1620975,-123.3942533,2014-10-01 17:25:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,5311787,416993,umpquamatt,2017-03-15 05:43:02 UTC,2017-04-05 23:18:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5311787,https://static.inaturalist.org/photos/6578364/medium.jpg?1489556473,FALSE,FALSE,FALSE,Oregon,Captured by hand in fall chinook fish trap with ODFW.
20160821,40.33066165,-105.6851529,2016-08-21 15:52:06 UTC,Mountain Time (US & Canada),FALSE,Cutthroat Trout,Salmonidae,Oncorhynchus clarkii,68075,5378457,425769,thesteady,2017-03-17 02:56:32 UTC,2018-02-02 05:53:34 UTC,research,,https://www.inaturalist.org/observations/5378457,https://static.inaturalist.org/photos/6602808/medium.jpg?1489719405,FALSE,FALSE,FALSE,Colorado,Two or three Seen at Odessa lake in rocky Mtn national park on same morning. 
20130814,47.6657525,-122.3965247,2013-08-14 11:41:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,5434355,220795,neontetraploid,2017-03-23 17:32:02 UTC,2017-04-28 03:19:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5434355,https://static.inaturalist.org/photos/6685406/medium.jpeg?1490289471,FALSE,FALSE,FALSE,Washington,
20130814,47.6657525,-122.3965247,2013-08-14 11:42:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,5434356,220795,neontetraploid,2017-03-23 17:32:03 UTC,2017-04-28 03:19:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5434356,https://static.inaturalist.org/photos/6685412/medium.jpeg?1490289479,FALSE,FALSE,FALSE,Washington,
20130814,47.665989,-122.396793,2013-08-14 11:42:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,5434357,220795,neontetraploid,2017-03-23 17:32:03 UTC,2017-04-28 03:19:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5434357,https://static.inaturalist.org/photos/6685414/medium.jpeg?1490289484,FALSE,FALSE,FALSE,Washington,
20161115,35.32280399,-120.6226323,2016-11-15 18:43:20 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5444901,431675,econat32,2017-03-24 20:05:07 UTC,2017-04-05 23:18:51 UTC,research,,https://www.inaturalist.org/observations/5444901,https://static.inaturalist.org/photos/6701198/medium.jpg?1490385923,FALSE,FALSE,FALSE,California,Electrofishing to survey steelhead population with Biologist Freddy Otte 
20141012,43.26104101,-123.4476185,2014-10-12 22:47:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,5462938,416993,umpquamatt,2017-03-26 06:17:34 UTC,2017-04-28 03:19:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5462938,https://static.inaturalist.org/photos/6726323/medium.jpg?1490508608,FALSE,FALSE,FALSE,Oregon,Spawning salmon.
20170325,38.52550706,-78.40663467,2017-03-25 22:14:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,5471679,253359,crittertrackerboss1,2017-03-27 01:36:10 UTC,2017-11-10 04:28:40 UTC,research,,https://www.inaturalist.org/observations/5471679,https://static.inaturalist.org/photos/6738922/medium.jpg?1490578573,FALSE,FALSE,FALSE,Virginia,This fry was under an inch long. Caught in the Rose river. I didn't find any other fish species. Brook trout were abundant and frequently seen.
20170327,45.807594,-123.78371,2017-03-28 00:46:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5493993,184233,hope123,2017-03-29 00:21:01 UTC,2017-04-05 23:19:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5493993,https://static.inaturalist.org/photos/6769498/medium.jpg?1490746863,FALSE,FALSE,FALSE,Oregon,Caught by friend who is 20 year fishing guide on the north fork
20150822,39.60697326,-105.729332,2015-08-22 15:44:00 UTC,Mountain Time (US & Canada),FALSE,Cutthroat Trout,Salmonidae,Oncorhynchus clarkii,68075,5498428,425568,melimez,2017-03-29 13:26:46 UTC,2017-04-02 04:07:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5498428,https://static.inaturalist.org/photos/6776270/medium.jpeg?1490793663,FALSE,FALSE,FALSE,Colorado,
20170114,38.71913092,-123.0020707,2017-01-14 22:42:39 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5518272,436389,craig40,2017-03-31 16:08:16 UTC,2017-04-05 23:19:32 UTC,research,,https://www.inaturalist.org/observations/5518272,https://static.inaturalist.org/photos/6806354/medium.jpg?1490976519,FALSE,FALSE,FALSE,California,Dry Creek Steelhead
20141029,48.40795282,-122.6498222,2014-10-29 17:05:00 UTC,Pacific Time (US & Canada),FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,5525674,300278,kathawk,2017-04-01 06:59:43 UTC,2018-01-26 02:52:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5525674,https://static.inaturalist.org/photos/6817133/medium.jpeg?1491029955,FALSE,FALSE,FALSE,Washington,
20170401,43.02801915,-87.89588481,2017-04-01 13:43:00 UTC,Central Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5556265,276236,ggoatboy,2017-04-03 17:38:02 UTC,2017-11-23 19:14:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5556265,https://static.inaturalist.org/photos/6859113/medium.jpeg?1491240901,FALSE,FALSE,FALSE,Wisconsin,Lakeshore State Park.  
20170401,43.02772522,-87.89588749,2017-04-01 13:41:00 UTC,Central Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5556275,276236,ggoatboy,2017-04-03 17:40:33 UTC,2017-11-23 19:14:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5556275,https://static.inaturalist.org/photos/6859182/medium.jpeg?1491241180,FALSE,FALSE,FALSE,Wisconsin,
20170412,42.68947163,-73.48696161,2017-04-12 06:21:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,5678525,318303,jimmalefyt,2017-04-13 21:39:29 UTC,2017-04-14 16:31:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5678525,https://static.inaturalist.org/photos/7033247/medium.jpeg?1492119489,FALSE,FALSE,FALSE,New York,Caught in the Poesten Kill; about 7 inches.
20170417,38.71917285,-123.0020177,2017-04-17 18:38:30 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5794501,25480,coffearobusta42,2017-04-17 18:39:09 UTC,2017-04-18 04:28:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5794501,https://static.inaturalist.org/photos/7200700/medium.jpeg?1492454364,FALSE,FALSE,FALSE,California,
20150411,40.17503109,-77.18694334,2015-04-11 19:15:00 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5799915,394307,joshreider,2017-04-17 21:24:01 UTC,2017-11-10 05:20:36 UTC,research,,https://www.inaturalist.org/observations/5799915,https://static.inaturalist.org/photos/7208318/medium.jpg?1492464250,FALSE,FALSE,FALSE,Pennsylvania,"Caught and releases just upstream of Booneybrook Road in Carlisle, PA."
20160403,40.13606858,-77.40609095,2016-04-03 16:38:33 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,5800351,394307,joshreider,2017-04-17 21:32:41 UTC,2017-11-10 05:20:38 UTC,research,,https://www.inaturalist.org/observations/5800351,https://static.inaturalist.org/photos/7209016/medium.jpg?1492464812,FALSE,FALSE,FALSE,Pennsylvania,"Caught and released in Big Spring near Newville, PA."
20170417,38.71944581,-123.0026604,2017-04-17 18:46:14 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5800355,25480,coffearobusta42,2017-04-17 21:32:49 UTC,2017-04-19 19:13:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5800355,https://static.inaturalist.org/photos/7229123/medium.jpeg?1492489579,FALSE,FALSE,FALSE,California,
20170417,44.54733961,-92.80670092,2017-04-17 06:28:00 UTC,Central Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5812937,279148,shadoj,2017-04-18 03:43:31 UTC,2017-04-23 03:26:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5812937,https://static.inaturalist.org/photos/7227682/medium.jpeg?1492486862,FALSE,FALSE,FALSE,Minnesota,Clear water and good shelter nearby -- lots of these guys hanging out in the shallows.
20161117,34.13559597,-94.68292236,2016-11-17 18:35:00 UTC,Central Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5824731,454405,wgsflyfish,2017-04-18 17:38:21 UTC,2017-04-22 14:35:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5824731,https://static.inaturalist.org/photos/7244954/medium.jpg?1492536922,FALSE,FALSE,FALSE,State of Oklahoma,Lower Mountain Fork River
20170102,37.72942103,-122.1105645,2017-01-02 20:50:28 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5843675,449458,bigcattrek,2017-04-19 02:57:35 UTC,2017-04-28 03:18:28 UTC,research,,https://www.inaturalist.org/observations/5843675,https://static.inaturalist.org/photos/7272305/medium.jpg?1492570691,FALSE,FALSE,FALSE,California,
20160424,47.92701183,-117.3553562,2016-04-24 16:00:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5862600,456270,the-catfinch,2017-04-20 00:27:26 UTC,2017-06-02 14:45:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5862600,https://static.inaturalist.org/photos/7300344/medium.jpeg?1492647704,FALSE,FALSE,FALSE,Washington,Catch and release
20170415,41.975746,-75.34188028,2017-04-15 07:46:00 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5889256,457952,peaseddy,2017-04-21 15:19:23 UTC,2017-04-21 19:12:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5889256,https://static.inaturalist.org/photos/7340709/medium.jpeg?1492787969,FALSE,FALSE,FALSE,Pennsylvania,"76295, 16.5"
20170417,42.0374555,-75.41733667,2017-04-17 19:13:25 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5896939,460473,marty_dreamcatcher,2017-04-21 23:25:38 UTC,2017-04-23 02:42:23 UTC,research,,https://www.inaturalist.org/observations/5896939,https://static.inaturalist.org/photos/7352157/medium.jpg?1492817154,FALSE,FALSE,FALSE,New York,21 inches. Stayed down low and swam around boat multiple times while fighting 
20170415,42.0046434,-75.37248898,2017-04-15 17:37:00 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5897792,457952,peaseddy,2017-04-22 00:24:57 UTC,2017-04-25 09:44:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5897792,https://static.inaturalist.org/photos/7353369/medium.jpeg?1492820702,FALSE,FALSE,FALSE,New York,76296
20170416,36.08904081,-82.12477693,2017-04-16 20:31:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,5904771,32654,eraskin,2017-04-22 13:19:38 UTC,2017-05-10 19:41:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5904771,https://static.inaturalist.org/photos/7363247/medium.jpg?1492864613,FALSE,FALSE,FALSE,North Carolina,"Blind? What's going on with its eye? The right eye was the same. In shallow pool along edge of large creek, just below ~60' waterfall."
20170422,42.00402069,-75.37371826,2017-04-22 18:37:28 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5913900,457952,peaseddy,2017-04-23 00:29:50 UTC,2017-04-24 17:13:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5913900,https://static.inaturalist.org/photos/7376900/medium.jpeg?1492907395,FALSE,FALSE,FALSE,New York,76294
20040919,43.601259,-116.185868,2004-09-19 08:01:00 UTC,Singapore,FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5918086,47594,kokhuitan,2017-04-23 05:58:23 UTC,2017-04-23 07:08:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5918086,https://static.inaturalist.org/photos/7383570/medium.jpg?1492926986,FALSE,FALSE,FALSE,Idaho,
20170420,37.17751363,-3.592990637,2017-04-20 13:24:00 UTC,Paris,,Brown Trout,Salmonidae,Salmo trutta,47518,5925230,63000,qgroom,2017-04-23 20:06:48 UTC,2017-11-23 21:30:26 UTC,research,CC0,https://www.inaturalist.org/observations/5925230,https://static.inaturalist.org/photos/7393502/medium.jpeg?1492977698,FALSE,FALSE,FALSE,Andalucía,
20170424,41.94081849,-75.24959084,2017-04-24 15:05:42 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5939112,457952,peaseddy,2017-04-24 17:13:04 UTC,2017-04-25 09:31:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5939112,https://static.inaturalist.org/photos/7414043/medium.jpeg?1493054014,FALSE,FALSE,FALSE,New York,76293
20170424,41.94020897,-75.24896722,2017-04-24 15:21:26 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5939177,457952,peaseddy,2017-04-24 17:17:57 UTC,2017-04-25 09:31:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5939177,https://static.inaturalist.org/photos/7414162/medium.jpeg?1493054296,FALSE,FALSE,FALSE,New York,76292
20170425,42.00205926,-75.37937991,2017-04-25 20:17:00 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5959169,457952,peaseddy,2017-04-26 00:11:51 UTC,2017-05-03 02:57:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5959169,https://static.inaturalist.org/photos/7444809/medium.jpeg?1493165589,FALSE,FALSE,FALSE,New York,76290
20170425,42.04570171,-75.42070337,2017-04-26 01:55:22 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5960942,457952,peaseddy,2017-04-26 01:54:30 UTC,2017-05-10 19:46:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5960942,https://static.inaturalist.org/photos/7447542/medium.jpeg?1493171676,FALSE,FALSE,FALSE,New York,76291
20170425,42.00728226,-75.36331177,2017-04-25 20:17:42 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5961069,457952,peaseddy,2017-04-26 02:00:07 UTC,2017-05-10 19:45:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5961069,https://static.inaturalist.org/photos/7447655/medium.jpeg?1493172015,FALSE,FALSE,FALSE,New York,"76289, 15.5 inches"
20170425,41.96980526,-75.3337713,2017-04-25 22:39:22 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5961087,457952,peaseddy,2017-04-26 02:01:14 UTC,2017-04-30 17:44:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5961087,https://static.inaturalist.org/photos/7447677/medium.jpeg?1493172079,FALSE,FALSE,FALSE,New York,"76288, 16.5"
20170418,39.58538333,-77.64892,2017-04-18 14:34:01 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5973026,165609,kylefitzroy,2017-04-26 22:06:12 UTC,2017-11-10 05:47:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5973026,https://static.inaturalist.org/photos/7465009/medium.jpg?1493244383,FALSE,FALSE,FALSE,Maryland,Beaver creek. 
20170426,42.76638854,-80.30147754,2017-04-26 19:05:00 UTC,Eastern Time (US & Canada),,River Trout,Salmonidae,Salmo trutta fario,47514,5976352,109644,rachel8,2017-04-27 03:07:03 UTC,2017-05-29 14:35:24 UTC,research,,https://www.inaturalist.org/observations/5976352,https://static.inaturalist.org/photos/7469780/medium.jpeg?1493262462,FALSE,FALSE,FALSE,,
20100930,43.0473884,-123.5668373,2010-10-01 02:11:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,6019315,416993,umpquamatt,2017-04-30 05:21:03 UTC,2017-04-30 06:41:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6019315,https://static.inaturalist.org/photos/7532541/medium.jpg?1493529598,FALSE,FALSE,FALSE,Oregon,The long/skinny one in the photo. The other ones are largemouth bass and bluegill.
20101102,43.26863935,-123.4452581,2010-11-02 20:18:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,6019483,416993,umpquamatt,2017-04-30 05:39:43 UTC,2017-04-30 06:19:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6019483,https://static.inaturalist.org/photos/7532765/medium.jpg?1493530712,FALSE,FALSE,FALSE,Oregon,Apparently spawned out adults from upriver somewhere.
20110201,43.2846622,-123.3545538,2011-02-01 17:16:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,6019562,416993,umpquamatt,2017-04-30 05:46:32 UTC,2017-05-01 03:54:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6019562,https://static.inaturalist.org/photos/7532824/medium.jpg?1493531152,FALSE,FALSE,FALSE,Oregon,Steelhead
20110304,43.2846622,-123.3545538,2011-03-04 22:28:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,6019577,416993,umpquamatt,2017-04-30 05:50:19 UTC,2017-04-30 06:14:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6019577,https://static.inaturalist.org/photos/7532855/medium.jpg?1493531367,FALSE,FALSE,FALSE,Oregon,Notice red hook in crook of mouth. One that got away!
20170502,38.00704096,-122.7055198,2017-05-02 20:25:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,6056297,26439,cnaventi,2017-05-02 20:28:46 UTC,2018-01-17 22:12:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6056297,https://static.inaturalist.org/photos/7586471/medium.png?1493756740,FALSE,FALSE,FALSE,California,smolt collected during field trip to Turtle Island / SPAWN field site
20170502,43.39390183,-122.9291916,2017-05-02 17:23:25 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,6079308,416993,umpquamatt,2017-05-03 22:29:46 UTC,2017-05-04 13:19:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6079308,https://static.inaturalist.org/photos/7605315/medium.jpeg?1493850592,FALSE,FALSE,FALSE,Oregon,One-year old steelhead. Obtained by electrofishing w/ODFW. Maxillary shorter than cutthroat.
20170502,43.39399719,-122.9293137,2017-05-02 17:26:34 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,6079325,416993,umpquamatt,2017-05-03 22:31:31 UTC,2017-05-08 21:25:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6079325,https://static.inaturalist.org/photos/7605345/medium.jpg?1493850699,FALSE,FALSE,FALSE,Oregon,"No spots in fins, long first rays in dorsal and pelvic fins."
20170502,43.39545441,-122.9302597,2017-05-02 17:58:37 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,6079418,416993,umpquamatt,2017-05-03 22:35:52 UTC,2017-05-04 13:19:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6079418,https://static.inaturalist.org/photos/7605415/medium.jpeg?1493850956,FALSE,FALSE,FALSE,Oregon,1 yr old steelhead. Maxillary shorter than cutthroat.
20170502,43.39545441,-122.9302597,2017-05-02 18:00:07 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,6079455,416993,umpquamatt,2017-05-03 22:37:45 UTC,2017-05-08 21:24:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6079455,https://static.inaturalist.org/photos/7605453/medium.jpeg?1493851071,FALSE,FALSE,FALSE,Oregon,Obtained during ODFW electroshocking effort. Fins without spots and long first ray in dorsal and pelvic fins.
20160922,47.87147778,15.06778056,2016-09-22 09:17:00 UTC,Paris,,Grayling,Salmonidae,Thymallus thymallus,114127,6101893,474425,pearmonger,2017-05-05 17:53:20 UTC,2017-11-23 21:25:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6101893,https://static.inaturalist.org/photos/7633569/medium.jpeg?1494006786,FALSE,FALSE,FALSE,Niederösterreich,
20170429,41.9557,-74.93776667,2017-04-29 23:18:46 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,6143171,135019,madcap3693,2017-05-08 20:25:10 UTC,2017-06-13 03:05:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6143171,https://static.inaturalist.org/photos/7697676/medium.jpg?1494275119,FALSE,FALSE,FALSE,New York,
20170415,41.07044167,-74.21437,2017-04-15 15:59:52 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,6143219,135019,madcap3693,2017-05-08 20:29:15 UTC,2017-09-17 13:18:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6143219,https://static.inaturalist.org/photos/7697742/medium.jpg?1494275364,FALSE,FALSE,FALSE,New Jersey,
20161008,42.01559445,-75.38531333,2016-10-08 19:36:58 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,6143249,135019,madcap3693,2017-05-08 20:31:43 UTC,2017-05-09 13:38:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6143249,https://static.inaturalist.org/photos/7697773/medium.jpg?1494275510,FALSE,FALSE,FALSE,New York,
20160823,45.870445,-69.11077217,2016-08-23 19:24:03 UTC,Eastern Time (US & Canada),FALSE,Atlantic Salmon,Salmonidae,Salmo salar,48648,6143312,135019,madcap3693,2017-05-08 20:40:47 UTC,2017-11-23 18:57:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6143312,https://static.inaturalist.org/photos/7697947/medium.jpg?1494276058,FALSE,FALSE,FALSE,Maine,
20160625,44.43767167,-73.70561167,2016-06-25 11:37:52 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,6143501,135019,madcap3693,2017-05-08 21:02:03 UTC,2017-05-09 13:35:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6143501,https://static.inaturalist.org/photos/7698283/medium.jpg?1494277330,FALSE,FALSE,FALSE,New York,
20170506,42.50037779,-124.2820449,2017-05-06 17:19:42 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,6149880,456278,brewerjones,2017-05-09 14:02:14 UTC,2017-05-23 22:36:12 UTC,research,,https://www.inaturalist.org/observations/6149880,https://static.inaturalist.org/photos/7708561/medium.jpg?1494338565,FALSE,FALSE,FALSE,Oregon,"Wild Steelhead, released. "
20170426,38.65990793,-78.25302292,2017-04-27 00:12:35 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,6160972,395098,helenroberts,2017-05-10 16:11:37 UTC,2017-11-10 06:14:50 UTC,research,,https://www.inaturalist.org/observations/6160972,https://static.inaturalist.org/photos/7725082/medium.jpg?1494432704,FALSE,FALSE,FALSE,Virginia,
20160703,45.176605,-67.77376667,2016-07-03 16:55:19 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,6162113,135019,madcap3693,2017-05-10 18:39:56 UTC,2017-05-10 19:09:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6162113,https://static.inaturalist.org/photos/7726769/medium.jpg?1494441606,FALSE,FALSE,FALSE,Maine,
20160703,45.17893833,-67.77608667,2016-07-03 15:52:34 UTC,Eastern Time (US & Canada),FALSE,Atlantic Salmon,Salmonidae,Salmo salar,48648,6162126,135019,madcap3693,2017-05-10 18:41:13 UTC,2017-11-23 18:55:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6162126,https://static.inaturalist.org/photos/7726798/medium.jpg?1494441684,FALSE,FALSE,FALSE,Maine,
20160430,41.02298617,-75.20508667,2016-04-30 16:03:23 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,6162155,135019,madcap3693,2017-05-10 18:44:08 UTC,2017-05-11 10:29:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6162155,https://static.inaturalist.org/photos/7726836/medium.jpg?1494441857,FALSE,FALSE,FALSE,Pennsylvania,
20150705,44.773075,-70.926645,2015-07-05 13:50:46 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,6162178,135019,madcap3693,2017-05-10 18:46:22 UTC,2017-05-11 11:56:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6162178,https://static.inaturalist.org/photos/7726873/medium.jpg?1494441989,FALSE,FALSE,FALSE,Maine,
20140527,40.90731167,-109.4137033,2014-05-27 17:14:16 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,6162192,135019,madcap3693,2017-05-10 18:49:35 UTC,2017-12-15 05:16:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6162192,https://static.inaturalist.org/photos/7726914/medium.jpg?1494442181,FALSE,FALSE,FALSE,Utah,
20150705,44.77301333,-70.92633833,2015-07-05 12:18:10 UTC,Eastern Time (US & Canada),FALSE,Atlantic Salmon,Salmonidae,Salmo salar,48648,6162201,135019,madcap3693,2017-05-10 18:51:08 UTC,2017-11-23 18:55:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6162201,https://static.inaturalist.org/photos/7726938/medium.jpg?1494442276,FALSE,FALSE,FALSE,Maine,
